App_Category,App_Type,Score,Review_Date,Review_Content,Thumbs_Up
Traditional Bank A,Traditional Bank,1,2026-06-15 18:32:23,update issues,0
Traditional Bank A,Traditional Bank,1,2026-06-15 18:13:17,If any app asks for a rating while I'm using the app I give it 1 star,0
Traditional Bank A,Traditional Bank,5,2026-06-15 18:08:41,exelente,0
Traditional Bank A,Traditional Bank,1,2026-06-15 18:03:45,I don't like including private banking info thru this Google app because it tries to connect to other devices and track my activity,0
Traditional Bank A,Traditional Bank,5,2026-06-15 17:50:26,good,0
Traditional Bank A,Traditional Bank,4,2026-06-15 17:36:29,it works,0
Traditional Bank A,Traditional Bank,5,2026-06-15 17:10:12,very good,0
Traditional Bank A,Traditional Bank,4,2026-06-15 17:08:13,good,0
Traditional Bank A,Traditional Bank,3,2026-06-15 16:45:55,I am having problems trying to sign on with your updated version,0
Traditional Bank A,Traditional Bank,5,2026-06-15 16:38:21,works well for me everytime,0
Traditional Bank A,Traditional Bank,5,2026-06-15 16:18:08,Great service and deals excellent returns.,0
Traditional Bank A,Traditional Bank,5,2026-06-15 15:51:46,nice,0
Traditional Bank A,Traditional Bank,1,2026-06-15 15:24:04,it block me from seeing my accounts. taking me longer to get to them.,0
Traditional Bank A,Traditional Bank,1,2026-06-15 15:17:13,Please fix the issue! I don't want to install on more devices! Thank you.,0
Traditional Bank A,Traditional Bank,1,2026-06-15 15:00:59,Why would you change the operating system. This is a serious inconvenience for your longtime customers during a time thst expenses are really high.,6
Traditional Bank A,Traditional Bank,1,2026-06-15 14:52:39,not saving password,0
Traditional Bank A,Traditional Bank,5,2026-06-15 14:18:55,very good,0
Traditional Bank A,Traditional Bank,1,2026-06-15 13:41:30,NOW I CAN'T GET INTO MY CHASE BANKING ACCOUNT PLEASE CORRECT IMMEDIATELY,0
Traditional Bank A,Traditional Bank,5,2026-06-15 12:55:47,good,0
Traditional Bank A,Traditional Bank,5,2026-06-15 12:34:55,easy to user,0
Traditional Bank A,Traditional Bank,5,2026-06-15 11:19:54,satisfied no,0
Traditional Bank A,Traditional Bank,5,2026-06-15 11:00:01,exlent,0
Traditional Bank A,Traditional Bank,2,2026-06-15 09:55:49,To many updates,0
Traditional Bank A,Traditional Bank,1,2026-06-15 08:31:56,Too much trouble trying to update my chase app,0
Traditional Bank A,Traditional Bank,5,2026-06-15 07:18:41,I really really like Chase,0
Traditional Bank A,Traditional Bank,5,2026-06-15 06:58:06,"I been using this app for a long period of time I can't complain,then I will continue using this app, I don't think it necessary to do any changes.",0
Traditional Bank A,Traditional Bank,4,2026-06-15 06:37:19,Does what I need it to do and love the fingerprint compatibility. NEEDS A DARK MODE. MY EYES!,0
Traditional Bank A,Traditional Bank,1,2026-06-15 05:51:50,You refund fraud 3 months of fraudulent charges by streaming apps. Refund $200 back to me then let them continue to charge me! Absolutely hate Chase and will be firing you soon.,1
Traditional Bank A,Traditional Bank,1,2026-06-15 01:09:42,Get over drafted 2500$ in fraudulent charges chase basically told me I'm on my own to figure out. Nothing on the app to dispute. Don't use this app don't do business with chase!,0
Traditional Bank A,Traditional Bank,1,2026-06-15 01:09:03,Why is it that my card can be closed after I report a fradulent charge and then they send a new card that won't be here for almost 2 weeks? Then if I need my new card before that they can have it to me tomorrow if I pay $15 as an expedited fee. This is highway robbery.,0
Traditional Bank A,Traditional Bank,5,2026-06-14 23:44:53,I love it so easy way to do,0
Traditional Bank A,Traditional Bank,1,2026-06-14 23:26:54,too busy with pop ups. I'm looking for a bank that won't hound me.,0
Traditional Bank A,Traditional Bank,5,2026-06-14 22:42:46,"Great service, great card, awesome rewards",0
Traditional Bank A,Traditional Bank,5,2026-06-14 21:43:20,awesome,0
Traditional Bank A,Traditional Bank,5,2026-06-14 20:06:54,Great Bank,0
Traditional Bank A,Traditional Bank,5,2026-06-14 16:10:48,I have 2 other credit cards but Chase is the one I use the most. It allows me to pay in advance and the Amazon card has great rebates.,0
Traditional Bank A,Traditional Bank,5,2026-06-14 15:40:10,easy to use,0
Traditional Bank A,Traditional Bank,5,2026-06-14 12:48:36,Smooth and easy to make payments,1
Traditional Bank A,Traditional Bank,5,2026-06-14 11:36:30,easy to use,0
Traditional Bank A,Traditional Bank,5,2026-06-14 09:57:39,app works fine,0
Traditional Bank A,Traditional Bank,5,2026-06-14 07:41:24,Best Bank! Happy member!!,0
Traditional Bank A,Traditional Bank,3,2026-06-14 04:55:59,love it,0
Traditional Bank A,Traditional Bank,5,2026-06-14 02:29:40,pretty decent Bank,0
Traditional Bank A,Traditional Bank,5,2026-06-14 01:13:23,Chase visa has been one of the best cards I have had and the 5 percent back is the Cherry on TOP. Thanks Chase Visa and thanks for teaming up with Amazon for all my orders. Dave in Colorado 👌,0
Traditional Bank A,Traditional Bank,5,2026-06-14 00:52:27,Handy tool,0
Traditional Bank A,Traditional Bank,1,2026-06-14 00:45:12,always a problem for even get a debit card say one they send my card to a old address even though I give them my new address the other card was send to pR then I got charged for there mistake .I even go to the bank to transfer money from one card to the other they say was impossible I had to doi my self,0
Traditional Bank A,Traditional Bank,5,2026-06-14 00:44:41,Trying to do some banking and all I see is a white screen and a buffering icon the second I scroll down! Very frustrating! Please fix!! Used to work great!,1
Traditional Bank A,Traditional Bank,5,2026-06-14 00:11:17,excellent customer service,0
Traditional Bank A,Traditional Bank,2,2026-06-13 23:36:15,"From helping me build my financial health to now enjoying life, Chase has been there all the way.",0
Traditional Bank A,Traditional Bank,5,2026-06-13 23:27:40,Great teller service,0
Traditional Bank A,Traditional Bank,5,2026-06-13 22:30:14,Chase sets the standard in the banking industry. I have been a member for over 25 years and can't imagine doing business elsewhere.,0
Traditional Bank A,Traditional Bank,1,2026-06-13 20:41:02,I see the app will be updating in a month which will make it unusable for my Galaxy Note 10+ due to an OS requirement of 13. Many people keep devices for a long time and I think it's ridiculous that I will either have to buy a new phone to use the app or will have to use the web browser. Irritates me enough to consider switching banks.,1
Traditional Bank A,Traditional Bank,5,2026-06-13 20:40:27,chase has treated me well since 2023,0
Traditional Bank A,Traditional Bank,5,2026-06-13 19:59:03,A great card.,0
Traditional Bank A,Traditional Bank,5,2026-06-13 19:22:31,honesty and quick resolutions of disputed charges.,0
Traditional Bank A,Traditional Bank,5,2026-06-13 18:26:50,Great,0
Traditional Bank A,Traditional Bank,5,2026-06-13 17:55:25,nice App ☺️👍🏼❤️‍🩹🥰,0
Traditional Bank A,Traditional Bank,5,2026-06-13 17:55:06,I love this card !,0
Traditional Bank A,Traditional Bank,5,2026-06-13 17:46:17,I just had to replace my card and the new one is usable online 30 seconds from when I started the task. This is how online banking should be!,0
Traditional Bank A,Traditional Bank,1,2026-06-13 17:40:37,This app prevents users from using the phone screenshot for records purposes. Looks like Chase don't want me to have a copy of my own records.,0
Traditional Bank A,Traditional Bank,5,2026-06-13 17:38:11,excellent & timely access.,0
Traditional Bank A,Traditional Bank,1,2026-06-13 17:29:40,Looks like soon I'm gonna have to change my Savings and checking over to a new bank. They're gonna make it so a lot of people can no longer use their app. I've had my phone for barely a year but it's an older model and because of that I now get an alert every time that I'm not gonna be able to use it unless I update my OS.. My OS is as high as it can go and I think the phone itself only came out like 2 years. So now I'm annoyed at both Samsung and Chase for putting a roadblock in the way.,1
Traditional Bank A,Traditional Bank,3,2026-06-13 17:03:12,Everything feels disorganized in the App.,0
Traditional Bank A,Traditional Bank,5,2026-06-13 16:52:39,👍🏾,0
Traditional Bank A,Traditional Bank,5,2026-06-13 16:08:53,Excellent,0
Traditional Bank A,Traditional Bank,3,2026-06-13 15:51:20,No opinion yet! 0,0
Traditional Bank A,Traditional Bank,5,2026-06-13 14:21:42,I've never had any problem with them great company to do business with,0
Traditional Bank A,Traditional Bank,5,2026-06-13 14:14:02,The Best,0
Traditional Bank A,Traditional Bank,5,2026-06-13 14:10:33,I like the app the way it is,0
Traditional Bank A,Traditional Bank,1,2026-06-13 12:44:35,"chase consistantly proves to keep me from getting access to funds, uses all sorts BS fraud excuses to withhold money, and even spits out wrong money at thier banks atm. Just like targeted shopping taxes to certain shoppers, they target, profile, and will act to make you fail by sabotage. terrible bank. terrible organization. don't use them.",0
Traditional Bank A,Traditional Bank,5,2026-06-13 08:27:12,very easy to navigate,0
Traditional Bank A,Traditional Bank,1,2026-06-13 07:11:43,Constantly has issues with the log-in screen.,0
Traditional Bank A,Traditional Bank,4,2026-06-13 07:11:35,updating everything I open this app,0
Traditional Bank A,Traditional Bank,1,2026-06-13 07:05:26,Don't interrupt what I'm doing to nag for a survey.,0
Traditional Bank A,Traditional Bank,5,2026-06-13 05:08:35,Changed device needed help logging in. Customer service operator was patient and help me successfully log into the mobile app.,0
Traditional Bank A,Traditional Bank,5,2026-06-13 02:08:10,Reliable,0
Traditional Bank A,Traditional Bank,5,2026-06-13 01:12:15,great App very Useful and also you can lock it the card anytime if somebody try to fraud or scam.,0
Traditional Bank A,Traditional Bank,5,2026-06-13 01:05:36,Love this bank and app,0
Traditional Bank A,Traditional Bank,1,2026-06-13 00:35:54,I used to enjoy using this app but lately features have been blocked due to a false alert that believes my phone is rooted or has malware.,1
Traditional Bank A,Traditional Bank,5,2026-06-13 00:20:26,Chase is the best bank and its tools are really easy to use and helpful for every body,0
Traditional Bank A,Traditional Bank,5,2026-06-12 23:42:42,Quick and easy access. customer service is outstanding.,0
Traditional Bank A,Traditional Bank,5,2026-06-12 22:22:33,Always so helpful,0
Traditional Bank A,Traditional Bank,5,2026-06-12 22:13:25,Good app overall. Simple to use and with good support. Credit card balances do not update immediately after payment. Update: 5 stars the integration of personal and business accounts is now significantly improved!,2
Traditional Bank A,Traditional Bank,5,2026-06-12 21:58:23,Was able to lock & then replace my stolen bank card before the thief even had a chance to use it right from the app. Very satisfied.,0
Traditional Bank A,Traditional Bank,1,2026-06-12 21:28:13,I dont want a push notice to sign in.,1
Traditional Bank A,Traditional Bank,5,2026-06-12 21:23:00,CHaze de best & profesional safe staff,0
Traditional Bank A,Traditional Bank,3,2026-06-12 21:15:27,"Couldn't make changes to my account on my pc, had to use mobile app. why do I have to use the app?",0
Traditional Bank A,Traditional Bank,5,2026-06-12 20:06:26,very user friendly,0
Traditional Bank A,Traditional Bank,5,2026-06-12 19:52:24,great app very easy to use and well made,0
